SK_ID_CURR,TARGET
164776,0.288
164777,0.114
164783,0.228
164786,0.056
164799,0.126
164808,0.146
164812,0.096
164815,0.138
164816,0.24
164817,0.216
164818,0.214
164819,0.328
164821,0.17
164822,0.128
164825,0.058
164834,0.08
164841,0.072
164842,0.18
164853,0.108
164855,0.178
164856,0.08
164878,0.074
164883,0.118
164887,0.162
164888,0.108
164889,0.176
164891,0.246
164892,0.044
164922,0.104
164924,0.178
164933,0.208
164938,0.13
164939,0.292
164949,0.06
164950,0.1
164957,0.172
164961,0.2
164963,0.122
164972,0.124
164980,0.08
164981,0.116
165020,0.144
165027,0.164
165046,0.15
165048,0.172
165049,0.192
165058,0.104
165065,0.076
165081,0.11
165082,0.196
165090,0.152
165107,0.16
165131,0.136
165133,0.182
165137,0.092
165140,0.152
165142,0.114
165143,0.118
165152,0.16
165154,0.128
165158,0.15
165166,0.084
165168,0.212
165171,0.126
165175,0.16
165182,0.106
165188,0.166
165190,0.074
165199,0.182
165202,0.17
165203,0.076
165204,0.248
165208,0.13
165221,0.156
165243,0.086
165283,0.178
165300,0.104
165302,0.134
165304,0.166
165313,0.078
165336,0.15
165339,0.192
165363,0.21
165376,0.16
165380,0.254
165385,0.048
165386,0.072
165410,0.146
165422,0.142
165426,0.09
165428,0.09
165445,0.314
165452,0.128
165454,0.118
165455,0.052
165462,0.114
165465,0.166
165466,0.11
165467,0.144
165476,0.088
165477,0.142
165478,0.46
165497,0.108
165500,0.114
165511,0.1
165513,0.122
165515,0.292
165521,0.176
165522,0.148
165523,0.13
165530,0.094
165537,0.108
165538,0.078
165539,0.09
165545,0.09
165550,0.136
165551,0.19
165552,0.21
165557,0.252
165558,0.142
165560,0.074
165574,0.17
165576,0.32
165587,0.12
165601,0.098
165605,0.06
165606,0.092
165607,0.154
165624,0.218
165632,0.19
165633,0.126
165634,0.112
165646,0.092
165649,0.154
165651,0.23
165661,0.092
165666,0.31
165669,0.138
165674,0.108
165685,0.238
165687,0.14
165692,0.152
165721,0.082
165726,0.176
165748,0.096
165749,0.214
165752,0.056
165755,0.092
165758,0.142
165761,0.088
165762,0.076
165780,0.162
165781,0.148
165789,0.148
165802,0.094
165806,0.126
165817,0.128
165822,0.236
165837,0.054
165840,0.182
165846,0.056
165853,0.072
165864,0.218
165865,0.182
165868,0.146
165869,0.078
165871,0.1
165880,0.136
165887,0.196
165904,0.16
165907,0.124
165910,0.222
165915,0.226
165917,0.058
165918,0.238
165919,0.202
165923,0.106
165931,0.056
165932,0.056
165934,0.43
165939,0.122
165944,0.344
165951,0.246
165955,0.056
165959,0.234
165966,0.296
165970,0.192
165975,0.08
165977,0.156
165990,0.276
165997,0.074
166003,0.162
166008,0.064
166020,0.11
166025,0.082
166033,0.108
166038,0.142
166042,0.142
166049,0.034
166071,0.052
166091,0.218
166093,0.272
166095,0.054
166104,0.088
166107,0.156
166108,0.044
166110,0.108
166112,0.204
166135,0.162
166136,0.074
166138,0.19
166153,0.168
166155,0.234
166158,0.134
166164,0.19
166186,0.228
166191,0.132
166196,0.096
166197,0.146
166202,0.112
166215,0.038
166230,0.07
166243,0.148
166244,0.104
166255,0.1
166258,0.208
166263,0.244
166271,0.1
166283,0.182
166286,0.12
166291,0.176
166294,0.146
166303,0.118
166306,0.176
166309,0.08
166316,0.206
166317,0.12
166321,0.25
166331,0.118
166349,0.166
166374,0.062
166387,0.196
166393,0.136
166400,0.136
166420,0.044
166446,0.072
166449,0.072
166452,0.178
166495,0.076
166501,0.09
166514,0.164
166515,0.126
166521,0.14
166525,0.092
166529,0.09
166536,0.132
166542,0.086
166543,0.148
166545,0.088
166550,0.088
166560,0.084
166567,0.066
166570,0.048
166573,0.17
166582,0.276
166583,0.228
166590,0.088
166594,0.18
166618,0.378
166623,0.164
166626,0.152
166641,0.102
166654,0.1
166682,0.248
166685,0.154
166688,0.17
166692,0.09
166701,0.124
166702,0.152
166705,0.092
166713,0.104
166733,0.046
166734,0.06
166738,0.244
166739,0.072
166740,0.142
166755,0.334
166761,0.188
166764,0.144
166773,0.164
166774,0.192
166814,0.102
166819,0.264
166834,0.204
166841,0.284
166848,0.274
166857,0.23
166858,0.11
166873,0.13
166889,0.088
166890,0.026
166891,0.118
166902,0.13
166908,0.1
166916,0.214
166920,0.102
166922,0.126
166926,0.094
166928,0.078
166930,0.152
166931,0.094
166932,0.088
166937,0.048
166941,0.112
166944,0.054
166960,0.16
166972,0.104
166973,0.148
166978,0.022
166984,0.144
166994,0.184
166995,0.114
166996,0.052
167001,0.086
167006,0.118
167007,0.11
167037,0.206
167041,0.094
167051,0.17
167052,0.198
167054,0.186
167057,0.234
167058,0.17
167059,0.096
167060,0.13
167066,0.082
167077,0.162
167078,0.146
167080,0.186
167089,0.136
167090,0.158
167091,0.146
167096,0.148
167105,0.212
167121,0.114
167128,0.172
167131,0.218
167139,0.234
167140,0.178
167149,0.108
167152,0.286
167153,0.216
167163,0.162
167167,0.17
167171,0.092
167178,0.124
167179,0.136
167182,0.12
167187,0.12
167192,0.156
167208,0.126
167212,0.126
167217,0.098
167230,0.162
167236,0.094
167238,0.324
167239,0.246
167257,0.204
167260,0.184
167264,0.096
167271,0.09
167273,0.154
167276,0.216
167283,0.092
167295,0.118
167296,0.214
167299,0.162
167310,0.052
167313,0.104
167323,0.098
167328,0.236
167329,0.184
167333,0.142
167349,0.148
167351,0.124
167359,0.106
167363,0.074
167371,0.024
167384,0.144
167387,0.072
167389,0.168
167393,0.2
167401,0.136
167427,0.036
167428,0.052
167433,0.134
167434,0.114
167437,0.092
167438,0.064
167454,0.134
167475,0.056
167480,0.146
167491,0.166
167494,0.112
167495,0.252
167503,0.08
167521,0.224
167529,0.104
167530,0.096
167550,0.156
167554,0.16
167557,0.236
167562,0.16
167566,0.136
167572,0.262
167573,0.2
167578,0.184
167592,0.108
167597,0.086
167621,0.128
167622,0.102
167631,0.298
167637,0.28
167638,0.074
167645,0.082
167648,0.322
167697,0.234
167698,0.072
167701,0.154
167708,0.064
167714,0.144
167717,0.142
167727,0.106
167737,0.138
167746,0.158
167751,0.344
167753,0.138
167755,0.102
167771,0.102
167805,0.166
167811,0.208
167815,0.1
167829,0.136
167830,0.116
167834,0.124
167841,0.128
167846,0.112
167851,0.436
167871,0.05
167890,0.094
167898,0.122
167901,0.042
167902,0.124
167907,0.324
167911,0.114
167912,0.022
167916,0.108
167917,0.128
167928,0.088
167940,0.098
167947,0.126
167948,0.134
167953,0.09
167957,0.206
167958,0.172
167968,0.088
167970,0.126
167977,0.182
167980,0.15
167993,0.142
167994,0.17
167998,0.092
168000,0.122
168006,0.156
168011,0.148
168012,0.106
168013,0.148
168022,0.108
168026,0.178
168032,0.096
168046,0.098
168054,0.132
168071,0.134
168078,0.186
168092,0.144
168093,0.272
168097,0.15
168105,0.136
168107,0.186
168108,0.106
168115,0.222
168127,0.122
168133,0.284
168135,0.216
168162,0.142
168163,0.11
168165,0.186
168169,0.108
168171,0.154
168174,0.238
168175,0.35
168186,0.1
168202,0.084
168204,0.142
168208,0.062
168229,0.162
168239,0.068
168245,0.094
168276,0.198
168309,0.18
168313,0.202
168322,0.048
168323,0.05
168326,0.322
168331,0.18
168349,0.254
168384,0.094
168398,0.092
168403,0.034
168405,0.164
168416,0.064
168418,0.146
168420,0.248
168422,0.036
168436,0.126
168438,0.104
168443,0.098
168444,0.212
168446,0.068
168454,0.116
168459,0.132
168462,0.224
168472,0.072
168485,0.044
168496,0.138
168503,0.042
168515,0.216
168516,0.236
168520,0.3
168521,0.148
168531,0.074
168542,0.202
168548,0.16
168551,0.216
168575,0.1
168580,0.164
168588,0.304
168593,0.06
168614,0.11
168615,0.15
168622,0.134
168623,0.122
168634,0.228
168645,0.238
168651,0.204
168683,0.078
168691,0.29
168708,0.16
168716,0.178
168718,0.124
168720,0.178
168722,0.28
168731,0.152
168736,0.104
168738,0.188
168747,0.106
168751,0.358
168752,0.124
168753,0.126
168774,0.176
168782,0.092
168788,0.096
168790,0.22
168791,0.15
168793,0.164
168796,0.088
168802,0.22
168803,0.096
168810,0.296
168817,0.114
168820,0.342
168823,0.114
168827,0.198
168828,0.208
168831,0.138
168842,0.184
168845,0.214
168855,0.16
168856,0.206
168861,0.152
168876,0.142
168897,0.158
168899,0.168
168913,0.116
168915,0.11
168916,0.148
168929,0.206
168930,0.156
168933,0.198
168954,0.118
168957,0.228
168959,0.172
168960,0.164
168961,0.198
168968,0.196
168969,0.132
168994,0.218
168995,0.176
169003,0.148
169004,0.412
169008,0.104
169009,0.152
169014,0.2
169030,0.14
169048,0.14
169061,0.15
169070,0.21
169092,0.098
169117,0.26
169118,0.158
169121,0.128
169123,0.106
169124,0.324
169137,0.184
169138,0.068
169143,0.168
169165,0.114
169166,0.18
169167,0.164
169168,0.11
169175,0.05
169184,0.24
169195,0.202
169196,0.082
169197,0.17
169202,0.378
169204,0.112
169212,0.182
169214,0.22
169218,0.178
169239,0.06
169248,0.06
169252,0.096
169254,0.244
169257,0.136
169264,0.19
169267,0.156
169269,0.376
169278,0.154
169297,0.16
169299,0.19
169301,0.184
169306,0.114
169323,0.232
169328,0.192
169330,0.12
169331,0.024
169346,0.156
169348,0.152
169350,0.116
169353,0.104
169355,0.2
169364,0.294
169365,0.092
169367,0.072
169370,0.09
169378,0.118
169385,0.052
169387,0.204
169389,0.18
169395,0.222
169412,0.174
169426,0.142
169427,0.148
169432,0.086
169436,0.21
169453,0.104
169455,0.254
169457,0.178
169458,0.102
169461,0.156
169467,0.084
169470,0.118
169477,0.046
169481,0.126
169483,0.15
169490,0.246
169491,0.09
169495,0.02
169504,0.194
169514,0.084
169517,0.084
169523,0.078
169528,0.16
169534,0.182
169535,0.106
169537,0.106
169541,0.228
169546,0.1
169549,0.026
169554,0.244
169561,0.134
169571,0.07
169580,0.146
169597,0.06
169598,0.026
169625,0.294
169626,0.166
169627,0.214
169628,0.266
169629,0.128
169658,0.144
169659,0.062
169668,0.138
169669,0.214
169673,0.084
169674,0.116
169676,0.272
169677,0.204
169678,0.116
169680,0.144
169695,0.174
169698,0.28
169710,0.206
169719,0.068
169720,0.176
169722,0.156
169735,0.146
169745,0.074
169749,0.138
169754,0.114
169760,0.128
169772,0.11
169773,0.05
169780,0.088
169788,0.106
169793,0.098
169809,0.194
169810,0.228
169824,0.1
169831,0.128
169833,0.132
169836,0.106
169859,0.094
169864,0.382
169872,0.066
169895,0.228
169911,0.078
169914,0.186
169960,0.146
169961,0.306
169964,0.158
169974,0.148
169988,0.12
169989,0.068
169995,0.088
170007,0.092
170026,0.218
170030,0.334
170033,0.246
170041,0.166
170043,0.194
170048,0.09
170050,0.208
170051,0.12
170056,0.17
170072,0.356
170076,0.092
170080,0.154
170101,0.084
170102,0.18
170107,0.226
170115,0.122
170119,0.094
170128,0.156
170129,0.064
170134,0.36
170136,0.1
170139,0.124
170140,0.106
170143,0.278
170148,0.264
170159,0.148
170163,0.096
170164,0.19
170173,0.066
170178,0.116
170179,0.094
170199,0.118
170203,0.132
170207,0.264
170211,0.112
170217,0.106
170224,0.046
170225,0.272
170255,0.284
170258,0.166
170259,0.08
170262,0.144
170278,0.162
170284,0.106
170285,0.31
170292,0.1
170293,0.142
170301,0.188
170302,0.334
170305,0.276
170309,0.072
170310,0.088
170326,0.214
170327,0.056
170328,0.27
170329,0.114
170330,0.232
170331,0.15
170337,0.094
170340,0.148
170341,0.072
170343,0.176
170361,0.14
170366,0.202
170376,0.222
170382,0.32
170396,0.112
170400,0.15
170403,0.092
170409,0.12
170410,0.08
170421,0.15
170425,0.168
170427,0.18
170428,0.106
170435,0.202
170438,0.114
170442,0.114
170446,0.196
170461,0.062
170473,0.308
170477,0.2
170516,0.072
170517,0.114
170522,0.18
170523,0.108
170534,0.18
170535,0.12
170538,0.184
170549,0.11
170556,0.106
170563,0.082
170570,0.188
170580,0.152
170582,0.098
170584,0.216
170585,0.09
170587,0.142
170590,0.184
170598,0.198
170599,0.102
170601,0.184
170612,0.164
170617,0.112
170620,0.094
170629,0.136
170647,0.316
170651,0.15
170654,0.138
170657,0.206
170662,0.084
170707,0.074
170719,0.13
170722,0.07
170723,0.1
170731,0.274
170735,0.122
170750,0.142
170769,0.1
170770,0.174
170776,0.278
170783,0.124
170789,0.232
170800,0.128
170809,0.19
170810,0.18
170811,0.202
170827,0.066
170842,0.018
170854,0.082
170857,0.202
170865,0.148
170867,0.06
170869,0.132
170870,0.116
170878,0.144
170881,0.272
170910,0.196
170913,0.26
170919,0.2
170932,0.078
170939,0.334
170947,0.142
170950,0.24
170953,0.35
170954,0.13
170970,0.146
170972,0.12
170973,0.194
170980,0.146
170981,0.128
170983,0.268
170998,0.13
171001,0.118
171004,0.126
171020,0.116
171023,0.12
171026,0.134
171060,0.186
171061,0.168
171065,0.18
171077,0.2
171081,0.098
171103,0.202
171110,0.106
171114,0.112
171118,0.182
171119,0.126
171120,0.104
171137,0.082
171147,0.098
171153,0.244
171156,0.356
171158,0.146
171163,0.142
171169,0.172
171170,0.176
171172,0.114
171173,0.124
171176,0.112
171181,0.106
171182,0.206
171191,0.1
171193,0.078
171195,0.202
171198,0.064
171205,0.114
171212,0.128
171237,0.126
171241,0.122
171262,0.118
171263,0.112
171266,0.104
171274,0.174
171290,0.168
171291,0.234
171297,0.124
171307,0.122
171311,0.292
171320,0.138
171322,0.058
171328,0.15
171337,0.22
171346,0.07
171348,0.15
171354,0.116
171358,0.116
171359,0.162
171360,0.134
171369,0.102
171379,0.118
171384,0.084
171388,0.11
171390,0.104
171394,0.068
171395,0.12
171399,0.168
171403,0.118
171422,0.106
171423,0.126
171469,0.166
171480,0.166
171487,0.054
171497,0.114
171502,0.274
171503,0.13
171506,0.186
171521,0.052
171530,0.154
171540,0.124
171541,0.18
171544,0.122
171551,0.144
171582,0.242
171587,0.166
171597,0.206
171603,0.188
171610,0.152
171614,0.046
171619,0.076
171621,0.128
171625,0.12
171626,0.064
171638,0.116
171642,0.154
171658,0.106
171674,0.138
171677,0.176
171684,0.078
171685,0.304
171686,0.158
171695,0.234
171702,0.144
171703,0.17
171704,0.136
171705,0.05
171706,0.086
171709,0.044
171712,0.268
171716,0.084
171730,0.132
171748,0.09
171757,0.21
171767,0.08
171768,0.37
171771,0.118
171775,0.102
171778,0.228
171780,0.192
171781,0.1
171785,0.068
171786,0.264
171789,0.094
171802,0.054
171803,0.086
171812,0.122
171862,0.086
171864,0.192
171891,0.298
171892,0.174
171913,0.088
171914,0.276
171922,0.244
171927,0.074
171933,0.194
171934,0.174
171943,0.144
171945,0.116
171960,0.082
171964,0.062
171975,0.222
171994,0.286
171996,0.158
171997,0.092
172000,0.076
172029,0.062
172038,0.098
172039,0.086
172043,0.202
172046,0.082
172048,0.1
172049,0.082
172053,0.13
172054,0.212
172058,0.114
172060,0.11
172061,0.098
172067,0.13
172072,0.098
172073,0.164
172098,0.088
172100,0.104
172101,0.204
172113,0.252
172144,0.05
172147,0.076
172149,0.14
172168,0.172
172169,0.102
172175,0.146
172197,0.084
172200,0.332
172205,0.304
172207,0.08
172210,0.142
172261,0.146
172279,0.152
172294,0.142
172300,0.058
172301,0.232
172310,0.074
172351,0.054
172353,0.122
172358,0.04
172374,0.194
172380,0.174
172384,0.124
172400,0.116
172403,0.156
172408,0.208
172411,0.072
172420,0.128
172426,0.53
172433,0.13
172434,0.116
172442,0.14
172443,0.318
172452,0.236
172454,0.194
172456,0.266
172460,0.192
172470,0.112
172479,0.12
172481,0.098
172483,0.068
172484,0.39
172485,0.13
172486,0.154
172493,0.13
172494,0.132
172497,0.22
172504,0.116
172518,0.24
172523,0.178
172527,0.152
172533,0.114
172536,0.124
172540,0.128
172541,0.122
172543,0.06
172545,0.1
172547,0.138
172551,0.134
172556,0.136
172562,0.114
172570,0.11
172574,0.11
172575,0.17
172599,0.042
172611,0.2
172612,0.058
172616,0.1
172623,0.17
172627,0.064
172635,0.178
172643,0.132
172644,0.078
172652,0.158
172656,0.124
172661,0.118
172664,0.102
172672,0.114
172678,0.128
172680,0.1
172683,0.142
172684,0.258
172690,0.074
172695,0.12
172696,0.058
172701,0.118
172713,0.142
172714,0.1
172731,0.084
172738,0.096
172761,0.076
172767,0.176
172770,0.27
172771,0.072
172799,0.076
172800,0.06
172804,0.238
172805,0.17
172820,0.12
172829,0.262
172831,0.318
172833,0.122
172843,0.05
172853,0.066
172855,0.132
172856,0.136
172857,0.04
172863,0.058
172877,0.078
172881,0.102
172895,0.176
172896,0.134
172910,0.084
172922,0.14
172939,0.164
172942,0.182
172945,0.114
172948,0.078
172949,0.182
172953,0.022
172967,0.196
172993,0.094
172995,0.104
172996,0.376
172997,0.282
172998,0.188
172999,0.142
173004,0.082
173006,0.312
173007,0.108
173013,0.108
173016,0.166
173020,0.184
173030,0.178
173048,0.148
173056,0.114
173066,0.104
173079,0.158
173107,0.114
173109,0.068
173127,0.084
173128,0.096
173130,0.198
173137,0.156
173157,0.076
173160,0.12
173168,0.106
173193,0.034
173197,0.218
173215,0.084
173216,0.232
173227,0.084
173236,0.212
173237,0.102
173247,0.074
173250,0.328
173259,0.13
173277,0.182
173285,0.102
173286,0.154
173299,0.128
173310,0.348
173312,0.25
173313,0.182
173320,0.122
173330,0.282
173333,0.078
173351,0.118
173370,0.26
173372,0.14
173381,0.332
173386,0.08
173387,0.194
173388,0.168
173393,0.09
173394,0.188
173403,0.158
173467,0.118
173469,0.204
173475,0.17
173476,0.106
173477,0.036
173484,0.282
173485,0.114
173488,0.314
173491,0.074
173520,0.142
173522,0.296
173535,0.084
173539,0.142
173549,0.072
173552,0.07
173565,0.274
173586,0.076
173587,0.24
173588,0.096
173595,0.048
173606,0.174
173620,0.156
173623,0.088
173629,0.176
173647,0.17
173649,0.202
173650,0.176
173652,0.1
173654,0.164
173665,0.224
173667,0.354
173685,0.166
173710,0.282
173711,0.1
173713,0.174
173718,0.268
173743,0.218
173744,0.14
173762,0.148
173768,0.158
173769,0.488
173770,0.102
173773,0.122
173779,0.124
173780,0.062
173781,0.224
173783,0.166
173795,0.092
173800,0.236
173812,0.074
173823,0.112
173834,0.132
173874,0.176
173891,0.088
173904,0.114
173909,0.092
173925,0.108
173941,0.118
173942,0.124
173944,0.096
173955,0.148
173959,0.162
174000,0.072
174004,0.134
174006,0.028
174008,0.234
174012,0.076
174017,0.092
174020,0.104
174044,0.088
174051,0.124
174052,0.092
174059,0.178
174060,0.088
174061,0.094
174063,0.13
174068,0.212
174069,0.114
174072,0.164
174074,0.12
174091,0.104
174092,0.124
174098,0.222
174105,0.19
174107,0.142
174110,0.038
174121,0.086
174126,0.158
174153,0.072
174156,0.182
174160,0.162
174173,0.094
174183,0.08
174185,0.036
174188,0.398
174198,0.078
174206,0.132
174207,0.092
174211,0.14
174239,0.184
174260,0.278
174261,0.086
174262,0.232
174264,0.072
174271,0.148
174275,0.35
174277,0.136
174286,0.04
174301,0.1
174312,0.226
174314,0.166
174322,0.168
174323,0.298
174325,0.198
174326,0.154
174327,0.148
174334,0.216
174360,0.048
174362,0.21
174367,0.078
174371,0.228
174372,0.216
174384,0.064
174390,0.12
174391,0.088
174396,0.038
174412,0.104
174423,0.228
174428,0.114
174429,0.216
174438,0.084
174481,0.168
174483,0.104
174484,0.03
174485,0.276
174488,0.124
174497,0.132
174509,0.138
174513,0.148
174514,0.188
174520,0.152
174526,0.118
174532,0.036
174536,0.17
174537,0.196
174538,0.228
174539,0.254
174540,0.108
174549,0.03
174551,0.184
174563,0.234
174574,0.14
174575,0.216
174586,0.07
174590,0.116
174606,0.356
174607,0.104
174609,0.142
174610,0.186
174630,0.138
174631,0.14
174661,0.124
174665,0.114
174666,0.114
174677,0.064
174690,0.108
174700,0.082
174702,0.092
174703,0.094
174713,0.074
174721,0.154
174726,0.154
174729,0.126
174741,0.092
174742,0.164
174754,0.08
174757,0.144
174782,0.464
174795,0.144
174805,0.048
174806,0.086
174809,0.152
174810,0.132
174829,0.092
174830,0.252
174832,0.122
174836,0.25
174839,0.086
174843,0.08
174854,0.214
174861,0.134
174863,0.112
174867,0.152
174871,0.128
174887,0.14
174890,0.144
174897,0.076
174901,0.214
174903,0.054
174912,0.202
174913,0.222
174920,0.262
174922,0.292
174924,0.116
174925,0.142
174928,0.188
174938,0.196
174939,0.072
174943,0.122
174950,0.142
174954,0.118
174955,0.08
174957,0.138
174965,0.09
174966,0.168
174967,0.142
174977,0.114
174983,0.1
174986,0.156
174987,0.098
175012,0.306
175015,0.106
175025,0.134
175027,0.212
175029,0.212
175056,0.302
175075,0.214
175081,0.152
175097,0.22
175128,0.088
175129,0.078
175138,0.16
175169,0.198
175183,0.15
175211,0.112
175212,0.08
175215,0.084
175223,0.102
175225,0.076
175233,0.11
175250,0.07
175253,0.064
175257,0.13
175260,0.128
175261,0.058
175264,0.112
175284,0.166
175288,0.092
175295,0.154
175309,0.158
175310,0.088
175313,0.186
175334,0.156
175337,0.1
175346,0.128
175347,0.09
175349,0.158
175350,0.152
175351,0.096
175367,0.246
175369,0.07
175371,0.224
175372,0.1
175392,0.264
175400,0.066
175402,0.13
175403,0.278
175407,0.15
175408,0.096
175414,0.138
175431,0.086
175435,0.144
175442,0.064
175454,0.164
175456,0.11
175457,0.108
175464,0.162
175465,0.138
175477,0.114
175488,0.132
175495,0.116
175499,0.172
175500,0.192
175515,0.27
175519,0.096
175520,0.144
175531,0.042
175534,0.154
175543,0.184
175566,0.11
175568,0.114
175573,0.17
175574,0.152
175576,0.11
175591,0.118
175593,0.098
175605,0.364
175609,0.166
175617,0.1
175624,0.402
175629,0.122
175633,0.066
175645,0.166
175649,0.054
175650,0.084
175653,0.098
175659,0.158
175660,0.128
175661,0.154
175664,0.056
175665,0.114
175677,0.108
175682,0.22
175684,0.28
175687,0.116
175690,0.1
175706,0.028
175722,0.18
175724,0.12
175730,0.152
175731,0.116
175737,0.162
175743,0.216
175745,0.216
175758,0.136
175768,0.104
175769,0.058
175773,0.048
175775,0.15
175794,0.044
175798,0.184
175809,0.294
175818,0.136
175830,0.042
175835,0.084
175840,0.2
175864,0.094
175875,0.234
175890,0.056
175892,0.068
175914,0.208
175930,0.204
175935,0.1
175955,0.006
175958,0.1
175959,0.096
175960,0.142
175964,0.074
175968,0.08
175986,0.402
175987,0.246
175997,0.06
175998,0.26
176003,0.098
176004,0.236
176021,0.084
176034,0.122
176035,0.124
176043,0.214
176045,0.172
176051,0.122
176052,0.11
176059,0.078
176067,0.106
176073,0.136
176076,0.1
176077,0.062
176085,0.146
176088,0.18
176095,0.076
176118,0.348
176129,0.21
176177,0.118
176183,0.13
176206,0.162
176218,0.088
176240,0.12
176253,0.092
176260,0.122
176275,0.072
176285,0.128
176288,0.124
176289,0.146
176290,0.18
176297,0.146
176300,0.356
176301,0.146
176319,0.158
176322,0.132
176337,0.172
176346,0.164
176347,0.354
176352,0.256
176358,0.046
176359,0.25
176365,0.256
176371,0.118
176403,0.112
176419,0.258
176428,0.152
176429,0.252
176430,0.126
176432,0.192
176437,0.238
176440,0.104
176441,0.208
176450,0.112
176454,0.122
176459,0.148
176460,0.14
176467,0.108
176472,0.408
176482,0.126
176483,0.404
176486,0.134
176487,0.156
176494,0.112
176497,0.058
176500,0.104
176509,0.2
176511,0.14
176512,0.106
176522,0.168
176525,0.178
176526,0.268
176537,0.05
176538,0.144
176572,0.072
176573,0.136
176574,0.268
176579,0.08
176580,0.142
176592,0.36
176601,0.11
176603,0.156
176605,0.194
176606,0.11
176615,0.128
176620,0.124
176634,0.124
176635,0.05
176638,0.176
176639,0.14
176641,0.162
176661,0.126
176668,0.168
176669,0.126
176683,0.214
176688,0.066
176700,0.162
176702,0.172
176705,0.154
176709,0.12
176710,0.186
176720,0.122
176726,0.072
176731,0.164
176732,0.12
176733,0.136
176734,0.14
176736,0.146
176741,0.076
176756,0.09
176785,0.072
176790,0.138
176793,0.108
176820,0.29
176827,0.156
176828,0.112
176839,0.212
176848,0.116
176850,0.106
176853,0.062
176866,0.044
176867,0.12
176875,0.132
176883,0.216
176888,0.108
176890,0.284
176898,0.148
176917,0.11
176925,0.156
176929,0.15
176934,0.164
176938,0.164
176953,0.148
176957,0.212
176970,0.096
176997,0.066
177029,0.122
177030,0.148
177031,0.104
177032,0.182
177047,0.126
177048,0.09
177051,0.168
177055,0.102
177060,0.136
177064,0.198
177065,0.076
177069,0.166
177076,0.09
177085,0.106
177087,0.236
177105,0.178
177126,0.156
177133,0.126
177141,0.112
177146,0.138
177156,0.262
177179,0.094
177187,0.296
177192,0.246
177203,0.128
177228,0.164
177229,0.172
177249,0.114
177250,0.24
177253,0.272
177260,0.14
177262,0.1
177270,0.128
177275,0.096
177284,0.1
177285,0.224
177314,0.308
177319,0.186
177325,0.046
177327,0.212
177339,0.14
177344,0.186
177378,0.144
177384,0.108
177385,0.14
177386,0.22
177387,0.09
177405,0.146
177423,0.124
177424,0.066
177425,0.038
177430,0.232
177435,0.138
177447,0.158
177448,0.076
177449,0.054
177451,0.166
177460,0.354
177479,0.12
177489,0.084
177504,0.062
177505,0.076
177511,0.206
177524,0.122
177526,0.182
177535,0.096
177558,0.14
177562,0.206
177569,0.13
177579,0.106
177580,0.154
177583,0.08
177584,0.174
177585,0.154
177605,0.184
177606,0.132
177618,0.192
177639,0.296
177649,0.086
177656,0.238
177657,0.092
177661,0.144
177665,0.072
177669,0.092
177680,0.308
177688,0.392
177689,0.12
177694,0.152
177696,0.166
177700,0.18
177705,0.142
177710,0.164
177720,0.078
177728,0.128
177729,0.176
177731,0.152
177733,0.166
177749,0.112
177751,0.162
177767,0.122
177776,0.138
177780,0.268
177783,0.108
177785,0.16
177791,0.166
177797,0.124
177798,0.118
177799,0.116
177802,0.106
177803,0.128
177805,0.096
177820,0.07
177824,0.152
177825,0.134
177829,0.12
177839,0.162
177861,0.228
177865,0.176
177867,0.044
177875,0.118
177876,0.3
177878,0.114
177883,0.188
177886,0.052
177891,0.176
177892,0.168
177902,0.088
177904,0.198
177931,0.228
177939,0.064
177944,0.148
177946,0.134
177959,0.11
177977,0.186
177992,0.122
177993,0.204
178005,0.154
178008,0.062
178009,0.076
178012,0.35
178015,0.062
178018,0.062
178037,0.204
178050,0.036
178058,0.166
178060,0.13
178064,0.398
178074,0.074
178077,0.158
178094,0.134
178095,0.19
178096,0.116
178107,0.078
178117,0.174
178146,0.126
178154,0.152
178160,0.19
178164,0.104
178172,0.134
178174,0.236
178182,0.308
178184,0.186
178196,0.154
178223,0.218
178225,0.168
178226,0.1
178240,0.228
178242,0.082
178250,0.202
178268,0.122
178282,0.1
178285,0.214
178288,0.106
178290,0.052
178295,0.052
178312,0.03
178317,0.102
178342,0.256
178343,0.166
178344,0.128
178346,0.146
178353,0.186
178356,0.376
178358,0.064
178359,0.142
178362,0.266
178380,0.118
178387,0.092
178391,0.248
178395,0.398
178408,0.13
178415,0.102
178421,0.082
178424,0.252
178428,0.154
178432,0.09
178433,0.11
178436,0.198
178442,0.214
178453,0.092
178459,0.192
178467,0.208
178472,0.204
178491,0.104
178499,0.164
178504,0.164
178506,0.176
178509,0.112
178517,0.098
178525,0.116
178530,0.118
178531,0.152
178537,0.114
178553,0.178
178557,0.11
178565,0.122
178566,0.126
178579,0.15
178586,0.164
178589,0.05
178592,0.13
178610,0.084
178620,0.106
178621,0.04
178622,0.196
178643,0.138
178665,0.174
178671,0.078
178675,0.12
178692,0.126
178722,0.108
178723,0.106
178726,0.154
178731,0.2
178737,0.268
178739,0.132
178745,0.064
178766,0.096
178771,0.146
178775,0.06
178785,0.108
178789,0.136
178790,0.184
178792,0.096
178804,0.06
178817,0.092
178821,0.106
178825,0.208
178830,0.156
178831,0.184
178832,0.178
178847,0.064
178853,0.136
178856,0.088
178867,0.166
178868,0.09
178881,0.23
178887,0.124
178888,0.478
178908,0.224
